0.8901996	0.750088	0.9108204	0.7702259	0.7424163	0.8919454	0.8737457	0.9214004	0.9741224	0.9705276	0.80364	0.886537	0.929647	0.9602534	0.9509284	0.9796279	0.8707956	0.740029	0.737064	0.8600828	0.7485396	0.7926222	0.9752224	0.9721478	0.975112	0.9716194	0.9745157	0.9755958	0.973383	0.9764652	0.975275	0.9756867	0.9717978	0.974389	0.9715407	0.9784505	0.9716868	0.9724125	0.976357	0.9744588	0.9795724	0.9773942	0.9758393	0.973706	0.1653084	0.003465366	0.1786995	0.0644933	0.02962024	0.1496069	0.1599412	0.2426557	0.7275444	0.9439596	0.05096805	0.09706907	0.2290266	0.5849103	0.5098279	0.847961	0.1316353	0.003865136	0.005510128	0.04243121	0.001551743	0.02566090	0.07135207	0.06747462	0.06499372	0.06734776	0.07186847	0.07712363	0.06374041	0.06524273	0.06339609	0.06584274	0.07278278	0.07571878	0.06826668	0.06394422	0.0744896	0.07693357	0.07388551	0.0706891	0.06172299	0.0809722	0.07300018	0.07403796	0.01270371	0.01367121	0.01640203	0.02029042	0.01817109	0.01346373	0.01371706	0.01471835	0.01474802	0.01451067	0.01627795	0.01649219	0.01297443	0.01478927	0.01403958	0.01450619	0.01347079	0.01613142	0.01256301	0.01498328	0.01387955	0.01551846	0.9750075	0.2279002	0.06998653	0.01470273	0.0002362111	0.3258724	0.0004593889	0.0002495503	0.002798875
0.8032615	0.6943061	0.8944437	0.722449	0.7114597	0.905402	0.8486165	0.947671	0.9583462	0.9459307	0.7744838	0.8849742	0.9190682	0.963346	0.949985	0.9599817	0.8836245	0.7477215	0.683088	0.860065	0.7675348	0.8348912	0.961149	0.9675318	0.9756051	0.9716246	0.952616	0.9737833	0.9752189	0.9929683	0.9682811	0.9792274	0.9641046	0.986813	0.9863227	0.9647886	0.9664602	0.9714417	0.9849515	0.9782644	0.9649373	0.985468	0.972521	0.9806508	0.05110383	0.0002931011	0.05091912	0.0001582657	0.01117502	0.03777977	0.06702282	0.02350458	0.6272248	0.3443415	0.04975626	0.0001595393	0.07036196	0.8607459	0.4862458	0.8155448	0.001306015	0.000925529	0.001123037	0.01253759	0.004698486	0.03143706	0.0912581	0.07740649	0.1289768	0.06937146	0.1047035	0.2060857	0.07935975	0.08924466	0.1180707	0.08992978	0.07761411	0.1003872	0.0819929	0.07643961	0.091876	0.06296198	0.1147704	0.06475266	0.07887818	0.0760634	0.0863958	0.06104749	0.01684728	0.01298532	0.01423752	0.01391644	0.01314434	0.01301373	0.009408121	0.0192434	0.01726268	0.01764881	0.0155309	0.01895877	0.01594465	0.01765684	0.01691844	0.01535853	0.01641777	0.01782695	0.01534781	0.01438791	0.01846377	0.01655663	0.967525	0.2952662	0.09694018	0.01595976	0.006702997	0.5231254	0.00796455	0.000312014	0.0004922713
0.8404751	0.7869164	0.9368058	0.7152943	0.7275198	0.904173	0.8490374	0.9607607	0.9272838	0.954375	0.8090455	0.8823615	0.9243702	0.969467	0.964083	0.985645	0.9342343	0.6739523	0.7168375	0.86546	0.7464631	0.8191956	0.9661793	0.9797968	0.9855187	0.9360737	0.9537484	0.9737992	0.9697346	0.9903576	0.9709723	0.9709788	0.9803764	0.9843164	0.9844633	0.9613569	0.9847355	0.9938325	0.9837337	0.9802233	0.9758521	0.9665573	0.985032	0.9811923	0.1134487	0.03965223	0.0646968	0.09208657	0.1036552	0.2063433	0.09150268	0.2682479	0.269552	0.5127075	0.01514264	0.02782946	0.1360181	0.8674084	0.816361	0.4852929	0.1425992	0.01250130	0.001540546	0.1224289	0.003248917	0.006559416	0.0610587	0.02771946	0.1522083	0.09108079	0.01777169	0.04418329	0.05811661	0.02251818	0.1007118	0.002671633	0.06043104	0.09569517	0.04859212	0.06593996	0.06461594	0.01821675	0.07189221	0.02660309	0.06170185	0.1125074	0.04088021	0.09464576	0.01663973	0.01468599	0.01942365	0.01527958	0.01745449	0.01355338	0.01377313	0.01589956	0.01463658	0.01578470	0.01665246	0.01488821	0.01607257	0.01788065	0.01579197	0.01337485	0.01533775	0.01678563	0.01687706	0.01478651	0.01695474	0.01666109	0.9733449	0.1796295	0.06191009	0.01558564	0.005428847	0.412757	0.02453545	0.0001048721	0.001062624
0.8548325	0.7396693	0.9106022	0.815361	0.6813882	0.8417048	0.9190695	0.9538872	0.9632287	0.9864434	0.8263852	0.8773477	0.9414565	0.9881185	0.977293	0.9973251	0.957117	0.686696	0.7625944	0.915459	0.7658563	0.822153	0.9813493	0.9840216	0.9790002	0.9795646	0.9879254	0.983891	0.986023	0.9933472	0.9783836	0.985958	0.9865409	0.9867212	0.9792137	0.9892005	0.9853293	0.9863551	0.9910103	0.9823025	0.983617	0.9804242	0.9883315	0.9895368	0.07515914	0.08509188	0.08198834	0.06338571	0.05675434	0.08056174	0.080604	0.04441324	0.04244596	0.0689183	0.03866675	0.04210477	0.0444137	0.05247161	0.06153011	0.08857716	0.05853666	0.0591315	0.03485227	0.06005869	0.04571123	0.05600879	0.001133871	0.003100924	0.004957249	0.06375194	0.01116250	0.02666573	0.06949025	0.005196237	0.1257055	0.05494363	0.0001477099	0.03006259	0.05405685	0.003286693	0.09655757	0.03154486	0.02530764	0.02029942	0.02555823	0.01382907	0.01391613	0.001075536	0.03599205	0.03157211	0.02675712	0.03326455	0.02882659	0.02428461	0.02671444	0.02171713	0.02437857	0.02479853	0.01799797	0.03124148	0.01885945	0.02853426	0.01648700	0.03505203	0.03330945	0.01301767	0.02388792	0.02032639	0.03613738	0.02742348	0.9860904	0.05675399	0.0343273	0.02652702	0.001703076	0.002175354	0.03797917	0.002301706	0.06977375
0.8535111	0.7808912	0.9312598	0.7261738	0.686652	0.893112	0.9195469	0.9515003	0.933297	0.972704	0.810654	0.9111403	0.9411735	0.9622017	0.9714412	0.9671781	0.9327162	0.7038385	0.7460239	0.8783733	0.6931122	0.8269098	0.9589306	0.9768786	0.994424	0.970194	0.9517463	0.9891673	0.9846075	0.9771681	0.970949	0.9727611	0.9713882	0.9891178	0.9930893	0.9743281	0.9752358	0.973418	0.9930844	0.9694678	0.9795414	0.9878416	0.9629606	0.9810263	0.1771474	0.006503235	0.0004512556	0.0002620671	0.04198921	0.01423764	0.1157391	0.4125533	0.3469411	0.904035	0.05291254	0.04453567	0.04954792	0.5382944	0.7767443	0.9071694	0.01659865	0.0003155621	0.007214112	0.001352548	0.007702148	0.02051738	0.06433719	0.06828271	0.07190722	0.07126474	0.06261121	0.06622827	0.05789209	0.07267344	0.07032175	0.06214086	0.05904743	0.06239996	0.05508136	0.0727185	0.06137599	0.05209291	0.06307207	0.07238687	0.05641667	0.0814262	0.07472245	0.07154083	0.02059457	0.01407939	0.01513788	0.01331213	0.01718246	0.01338481	0.01647421	0.01313510	0.01511270	0.01476484	0.01244403	0.01297225	0.01424015	0.01977289	0.01614349	0.01854564	0.009377128	0.01472344	0.01237133	0.01775773	0.01410737	0.01415456	0.9812352	0.1767624	0.06696302	0.01483141	0.005537134	0.468766	0.001370113	0.0004155061	0.0003712427
0.7685658	0.690442	0.9517792	0.6885678	0.7519174	0.9283014	0.907265	0.9384084	0.9680303	0.980441	0.8464424	0.8491144	0.9502124	0.9559307	0.963726	0.999705	0.8977052	0.7664235	0.6987761	0.9236578	0.7199105	0.8281758	0.9731882	0.9633398	0.9722082	0.9649618	0.9776328	0.9717226	0.9764941	0.9808388	0.9680872	0.9717297	0.9773277	0.980603	0.9782814	0.9827518	0.9760776	0.967024	0.9705688	0.9755115	0.9747175	0.9801332	0.9701921	0.98124	0.3739568	0.009501215	0.0003807318	0.04227463	0.001857662	0.07283584	0.005921047	0.1227261	0.03768736	0.6750486	0.0005958511	0.003248024	0.002362923	0.425017	0.5137771	0.706477	0.1536027	0.0005202545	0.01346582	0.004072061	0.09203109	0.002114534	0.08878877	0.09845237	0.08494525	0.09623945	0.07733556	0.08272788	0.08222558	0.09399067	0.09720251	0.09859406	0.1021905	0.1060113	0.08483528	0.09159523	0.07071461	0.08647443	0.08319587	0.0896907	0.09974895	0.08149109	0.07728878	0.0906376	0.004316361	0.01719565	0.03456598	0.007928734	0.03703381	0.004658519	0.01342958	0.003161759	0.00676129	0.02565049	0.009033651	0.002852464	0.001485119	0.01402239	0.02568121	0.01610248	0.01170428	0.01199903	0.005746856	0.02436596	0.0009255103	0.02867402	0.975192	0.1768913	0.09032803	0.01185708	0.00234394	0.3413531	0.001162575	0.006187793	0.06822748
0.8132965	0.751319	0.9026863	0.7587791	0.7490686	0.906979	0.9206382	0.9626913	0.9801256	0.9753268	0.8284475	0.8750833	0.9348955	0.9506164	0.9536031	0.9662006	0.9249814	0.6476605	0.7492429	0.9256768	0.7638737	0.8128332	0.9783653	0.9804624	0.985841	0.97305	0.9828817	0.9804852	0.978399	0.9788055	0.9698464	0.9714545	0.978896	0.9775991	0.9811216	0.9723544	0.981177	0.97835	0.9843171	0.9787718	0.9786162	0.9839083	0.9822642	0.9756627	0.002058308	0.0001914847	0.009655288	0.004309392	0.01689172	0.1435382	0.03791364	0.1789934	0.2834434	0.5852091	0.00338431	0.1520688	0.250365	0.3493383	0.6594194	0.6685095	0.05139355	0.0009239423	0.0004793563	0.03135772	0.01543020	0.04236337	0.06082119	0.06693817	0.06110665	0.0726318	0.05740032	0.06353012	0.06534302	0.06241281	0.07149551	0.06177568	0.06909587	0.07430848	0.0631012	0.07203521	0.0667358	0.05679978	0.06783183	0.0649035	0.06806751	0.06908532	0.06860071	0.0758291	0.01495481	0.01559352	0.03622719	0.003731526	0.0250158	0.004813468	0.01240268	0.000772886	0.007790859	0.03772417	0.005886972	0.01539587	0.01142147	0.01305880	0.01067876	0.01618962	0.01365909	0.02560379	0.009780607	0.01780986	0.03330852	0.005449474	0.9787356	0.0920967	0.06581455	0.01751022	0.001264875	0.1659824	0.0005320074	0.009694219	0.05794149
0.8234862	0.7486614	0.8971226	0.738214	0.7899114	0.8408649	0.8653004	0.9152728	0.9425706	0.959762	0.8315386	0.8513958	0.9322665	0.9626067	0.9560312	0.9821575	0.8963364	0.7292608	0.7738091	0.8738263	0.7723562	0.7749978	0.9621711	0.956917	0.9681719	0.9630686	0.9603747	0.970776	0.9741027	0.980797	0.9705131	0.9696365	0.9719083	0.9797036	0.9624807	0.969507	0.974643	0.9711182	0.9709467	0.9700378	0.9708189	0.963285	0.96583	0.9617622	0.005292769	0.04791997	0.1621631	0.006208107	0.0003041055	0.005001023	0.03818465	0.1927195	0.2860392	0.423259	0.02474293	0.01864214	0.2596666	0.6234079	0.3267353	0.9103966	0.1669301	0.001436092	0.002930517	0.1005256	0.0009518823	0.002314054	0.1523216	0.1014169	0.1223971	0.1095591	0.1414165	0.1275899	0.1332470	0.0824879	0.166544	0.0836504	0.1465134	0.08602005	0.1771524	0.09510635	0.1857112	0.1812400	0.1186773	0.07080252	0.1002109	0.1818288	0.1153450	0.1179634	0.006795565	0.006269624	0.004723852	0.001101575	0.03180548	0.01956027	0.01322597	0.01191708	0.005423017	0.02432873	0.002317674	0.01178324	1.516735e-05	0.02504694	0.006845082	0.01597443	0.003931157	0.004876477	0.009802213	0.02704625	0.04324867	0.001603245	0.9689058	0.1886234	0.1299555	0.01784808	0.001093778	0.3544564	0.01464227	0.01950490	0.001332084
0.8563187	0.7460776	0.892826	0.7480447	0.6654145	0.8900757	0.8724572	0.9464684	0.9479464	0.9590922	0.7479212	0.8863845	0.9479038	0.9429052	0.9580006	0.9447628	0.9214858	0.7299817	0.7856401	0.8948212	0.7136428	0.7564182	0.96091	0.9588083	0.979457	0.954051	0.9515436	0.9781226	0.9798693	0.971539	0.979096	0.9710505	0.9726662	0.9865015	0.9909388	0.9608334	0.966669	0.971793	0.9888989	0.9639774	0.9787215	0.9671787	0.9684892	0.9750764	0.1296473	0.05055092	0.0962429	0.05570132	0.04520361	0.07690047	0.03326587	0.5052233	0.2979528	0.7003826	0.0004475647	0.02367072	0.07650964	0.6158501	0.6434491	0.4099723	0.07318779	0.002892224	0.0005834032	0.2397886	0.002434040	0.004556792	0.08008287	0.0728476	0.07856561	0.08219068	0.07532408	0.07857784	0.08079732	0.07918645	0.07834815	0.07551213	0.07128279	0.08087923	0.07774214	0.0785931	0.07434912	0.08043304	0.07984542	0.08545815	0.07535779	0.07467082	0.08012337	0.07390879	0.01076097	0.01310144	0.02239479	0.01478458	0.02593874	0.01172548	0.02146740	0.01035419	0.02189456	0.007816334	0.0081537	0.02146284	0.01114764	0.01504583	0.00312967	0.01770866	0.02147557	0.004863875	0.01350071	0.01695313	0.008737953	0.01941649	0.9752257	0.2241222	0.07656206	0.01524203	0.004422527	0.3448046	0.0001327815	0.003174139	0.001050409
0.893969	0.749149	0.895491	0.7080329	0.7229937	0.8993431	0.8814122	0.9502225	0.9379688	0.9090073	0.8441222	0.8688414	0.9323403	0.9225713	0.960733	0.9993838	0.8959623	0.7485722	0.7619195	0.8463049	0.7399444	0.845132	0.973464	0.965802	0.9803752	0.9729802	0.969399	0.979019	0.9706525	0.9666614	0.9736335	0.9584771	0.978186	0.9740177	0.9688549	0.9596402	0.9677803	0.9690179	0.9646454	0.9680599	0.9712653	0.961585	0.9652947	0.9640027	0.1060728	0.02228354	0.06133343	0.06386041	0.01054693	0.001669603	0.03378999	0.3732605	0.1568116	0.8227627	0.0956471	0.001166845	0.1402279	0.9481368	0.2450977	0.7577336	0.01695287	0.03075981	0.02224812	0.02759605	0.0269784	0.09624404	0.07406128	0.06100759	0.1199016	0.04765702	0.07448159	0.2012486	0.1474632	0.08332753	0.1133717	0.09430679	0.05316372	0.0859202	0.06880742	0.04948413	0.1175889	0.05979931	0.1286087	0.03534026	0.09964414	0.1369976	0.07595099	0.08004183	0.02114899	0.01377769	0.02176089	0.01277679	0.02162118	0.003487909	0.006704377	0.01226105	0.008282191	0.01041138	0.01823914	0.007187188	0.01542877	0.01246136	0.01085501	0.01510865	0.004389835	0.00667577	0.01533298	0.003141973	0.01216118	0.008311939	0.9696036	0.2511354	0.08352736	0.01178847	0.0008554678	0.3392565	0.01021226	0.004201879	0.03289581
