0.1071282	0.02291127	0.01031385	0.0009528563	0.9678649	0.1149956	0.804973	0.7214495	0.9160008	0.7195662	0.746713	0.9163082	0.9254728	0.9379862	0.9565599	0.9712337	0.8573143	0.849274	0.9620171	0.9779372	0.9480643	0.9942675	0.9235328	0.715408	0.678456	0.8893703	0.6968618	0.8280271	0.8566396	0.1073894	0.01904991	0.001160418	0.987856	1	1
0.0837518	0.001006952	0.0139906	0.001356387	0.9385918	0.23374	0.8706943	0.7184914	0.8656568	0.753859	0.7713537	0.9093633	0.918688	0.9569058	0.9593838	0.996499	0.8306666	0.8536066	0.9663463	0.9949678	0.9695862	0.988263	0.9169711	0.7125039	0.7922706	0.8748868	0.7467987	0.8828755	0.8814154	0.0902576	0.01904186	0.01832397	0.9845646	1	1
0.06907371	0.002427636	0.006178668	0.001168784	0.3406923	0.1057250	0.8213145	0.7503421	0.9033558	0.7678165	0.7416382	0.8525678	0.8794021	0.909985	0.9711155	0.9655936	0.7891239	0.9000616	0.9487935	0.9773716	0.9626331	0.9977226	0.9284771	0.7250425	0.7442274	0.8804315	0.7701323	0.8782343	0.845456	0.08221682	0.01306087	0.06500091	0.9776524	1	1
0.093559	0.0005870541	0.01817254	0.001047913	0.2231345	0.231923	0.8582795	0.7557788	0.9302942	0.7917086	0.7483954	0.8924298	0.889862	0.9360527	0.9526078	0.9946838	0.8522521	0.8614731	0.959723	0.9971423	0.9914334	0.9955703	0.9266546	0.7151815	0.7493997	0.842565	0.7175167	0.882697	0.898838	0.08242528	0.01635121	0.01215741	0.9772161	1	1
0.1184273	0.01117034	0.03591541	0.002104759	0.5749795	0.5612914	0.8417187	0.698749	0.9378404	0.7540225	0.7330817	0.9347538	0.9152045	0.9814123	0.9560145	0.9760972	0.7943581	0.8578405	0.9513721	0.9960225	0.96778	0.9954082	0.9388133	0.691092	0.709714	0.8721007	0.7543552	0.8247608	0.8354427	0.1616653	0.02120206	0.03358413	0.9831157	1	1
0.1288425	0.006732819	0.00885314	0.002717145	0.09603891	0.1425071	0.7645495	0.7116013	0.9241593	0.7636026	0.7270555	0.9026797	0.9025113	0.9697426	0.9679503	0.9873662	0.8122355	0.8498306	0.9269164	0.9390147	0.962842	0.9874568	0.907336	0.7126472	0.710879	0.9287087	0.6725144	0.802099	0.867515	0.09328385	0.01211238	0.0654534	0.985908	1	1
0.2887014	0.03512242	0.01878217	0.009949975	0.9144576	0.3918223	0.8653342	0.6933693	0.907041	0.7523369	0.742099	0.8867064	0.8519734	0.9522505	0.928664	0.984608	0.849906	0.9160535	0.9169153	0.9871129	0.980246	0.9937225	0.9199026	0.6768789	0.7422064	0.8748455	0.6968628	0.8351156	0.8699866	0.1101250	0.01538836	0.05989785	0.998274	1	1
0.07902854	0.04535118	0.001356524	0.001050684	0.7379114	0.612887	0.8358228	0.700966	0.8809808	0.6662813	0.7460233	0.9232447	0.9075205	0.9576976	0.9684379	0.9875106	0.8100256	0.9044564	0.9352097	0.9953532	0.9556037	0.9992145	0.9626275	0.7595402	0.7049545	0.9240756	0.7698226	0.8113051	0.8603478	0.1061271	0.01984133	0.1098507	0.9923374	1	1
0.1003234	0.037792	0.03036317	0.0008670926	0.585077	0.6281962	0.8316907	0.7549958	0.9233948	0.7417438	0.7468618	0.9311435	0.919758	0.975907	0.9309423	0.988001	0.7897523	0.8526559	0.9401045	0.9972355	0.9742086	0.9877995	0.8917056	0.7613294	0.6984458	0.8991484	0.7428236	0.8587682	0.7984073	0.1336492	0.01987369	0.01007844	0.9887725	1	1
0.1442165	0.00792918	0.03224845	0.003134044	0.1204506	0.8752962	0.8782199	0.7977308	0.8926165	0.7283274	0.6746407	0.916836	0.9029362	0.9624538	0.9416724	0.9938277	0.8544261	0.8438426	0.9315623	0.9971242	0.9635993	0.9962992	0.9059163	0.7566947	0.7876736	0.9052199	0.7315099	0.8580657	0.866363	0.1128276	0.01265889	0.03098328	0.9789508	1	1
0.08139442	0.0009332916	0.008259989	0.00169	0.5426853	0.5387431	0.8599592	0.7643198	0.9477244	0.7789716	0.7869717	0.930328	0.8975885	0.9650427	0.9590955	0.9799508	0.8242812	0.8962552	0.9692131	0.977632	0.9732431	0.9968343	0.9192656	0.718165	0.7428963	0.9075847	0.696502	0.8235609	0.8756417	0.2100327	0.03032847	0.0154031	0.9990772	1	1
0.1870337	0.02792832	0.0092671	0.003761365	0.9066824	0.3967158	0.8714434	0.7461511	0.9190733	0.7702423	0.7553066	0.8905546	0.921723	0.9412402	0.9828071	0.9825246	0.8571899	0.8796207	0.948261	0.9949098	0.9770327	0.9951241	0.8955539	0.7357369	0.7325572	0.9156185	0.7800503	0.8454747	0.8851222	0.0803665	0.01937765	0.0129653	0.9873302	1	1
0.0919157	0.01006847	5.233785e-05	0.001135815	0.9281613	0.9152026	0.8878598	0.717157	0.9409979	0.7329769	0.7793316	0.9226325	0.9174682	0.961018	0.9677298	0.983663	0.8005517	0.8831431	0.9559339	0.9899203	0.9844757	0.9985589	0.9122492	0.7324054	0.8025146	0.9053564	0.66207	0.8720697	0.8851624	0.1550111	0.02740571	0.01412439	0.9991412	1	1
0.04323508	0.001805537	0.01150336	0.0006137245	0.4039115	0.2878252	0.7954647	0.7536109	0.9453045	0.7910417	0.7733474	0.9213119	0.8903557	0.9521333	0.9771852	0.9995189	0.8217928	0.9041707	0.9627347	0.9824825	0.9755408	0.9988957	0.870195	0.7546775	0.7018563	0.910323	0.7455201	0.8961304	0.8637077	0.1267703	0.01173745	0.04181862	0.9650694	1	1
0.1258259	0.01008200	0.01380871	0.001182789	0.6316418	0.9534086	0.8574205	0.781553	0.953938	0.7820471	0.7598387	0.9171205	0.9245072	0.9613904	0.9484632	0.9974492	0.8477924	0.9009798	0.9389842	0.9936534	0.9721658	0.9901242	0.9297243	0.7524833	0.6852735	0.9359894	0.7118027	0.856634	0.8608998	0.1305350	0.02960823	0.01550999	0.9953882	1	1
0.1779033	0.000267179	0.02489447	0.002744006	0.1013915	0.4368653	0.8446666	0.7349303	0.902465	0.817951	0.7656047	0.9430865	0.8910305	0.9371278	0.9548816	0.9977477	0.8666599	0.9258205	0.9694004	0.9780803	0.9976412	0.9965092	0.9471798	0.7645821	0.73348	0.8838928	0.7422507	0.8507676	0.8976476	0.1121053	0.02260809	0.001898666	0.9894022	1	1
0.1985633	0.008075882	0.007868513	0.004205596	0.2467261	0.07696617	0.8684422	0.6848755	0.95413	0.6770914	0.7508413	0.9062378	0.9286701	0.9184427	0.949491	0.9864216	0.7878004	0.9066265	0.9568585	0.9837908	0.9852148	0.9987696	0.9205354	0.7020585	0.7738112	0.8649456	0.7357369	0.8798458	0.8347766	0.2394171	0.01851461	0.00384939	0.9830668	1	1
0.09922509	0.007909701	0.02422253	0.003123373	0.4047158	0.8465817	0.85083	0.7492562	0.905975	0.7710342	0.7355517	0.9415284	0.9394618	0.943221	0.9518648	0.984698	0.8186165	0.8735596	0.9448787	0.9859293	0.989167	0.976198	0.9433214	0.7623045	0.7082841	0.917481	0.7475863	0.8762162	0.8896224	0.06731057	0.02039432	0.01612965	0.9867222	1	1
0.1412782	0.02356159	0.005089906	0.002216265	0.9674958	0.08160925	0.8756117	0.7512268	0.932256	0.7769757	0.7212558	0.8771632	0.9398956	0.9475577	0.968325	0.9841044	0.8369585	0.9099779	0.9240803	0.9849097	0.9779621	0.992527	0.9212096	0.7061074	0.7186009	0.889733	0.7368402	0.8195766	0.8745777	0.07974693	0.01504547	0.02129427	0.9826854	1	1
0.1393549	0.001277373	0.04390417	0.001168727	0.0208693	0.6828612	0.8685563	0.7033867	0.9411746	0.7812673	0.76495	0.8796459	0.9126195	0.9359797	0.9571889	0.9764432	0.8147734	0.8942863	0.9229474	0.990984	0.9635092	0.9984738	0.9045746	0.7710788	0.7035728	0.9019492	0.6539493	0.9008815	0.9013694	0.07824793	0.02103698	0.01598969	0.9859623	1	1
0.07298704	0.009123726	0.00707124	0.002107075	0.7109299	0.1222245	0.8540353	0.750526	0.9038788	0.7267013	0.7256512	0.8820049	0.9338904	0.9525167	0.954811	0.997878	0.8829411	0.8855778	0.9546869	0.9890512	0.9626827	0.9990578	0.9156778	0.7405246	0.6748643	0.8970149	0.7280287	0.86752	0.8597763	0.1889275	0.02196650	0.008713064	0.9870718	1	1
0.1237357	0.05086461	0.01259541	0.0008787245	0.8856183	0.9677356	0.8548278	0.7405869	0.9542608	0.7971729	0.7405101	0.9107664	0.9403994	0.948709	0.9862366	0.9983583	0.8230611	0.904103	0.963336	0.9860411	0.9652942	0.9892721	0.9159953	0.7203805	0.7251822	0.877209	0.7792017	0.7676413	0.8642095	0.1725954	0.02511703	0.02360479	0.9959012	1	1
0.04745129	0.01112982	0.004422751	0.0005911731	0.3826785	0.09744716	0.8619423	0.7790721	0.9347916	0.7570216	0.7125961	0.8974137	0.9110089	0.9709338	0.9710895	0.996505	0.8561332	0.8785575	0.9315564	0.9971176	0.976488	0.9828724	0.9302073	0.7283348	0.7731602	0.8321773	0.7513979	0.856878	0.8211647	0.1511659	0.01637314	0.03750606	0.9815672	1	1
0.08456833	0.002344715	0.007689364	0.0009197528	0.5525685	0.3706016	0.8920873	0.7182774	0.9103443	0.793302	0.6953081	0.9205056	0.9444725	0.9672354	0.9795296	0.9797844	0.872762	0.9106562	0.9466456	0.9893894	0.9696743	0.9995978	0.9343202	0.7106595	0.7323491	0.8656412	0.7359865	0.8125999	0.9005674	0.1056755	0.01549064	0.01182627	0.9747807	1	1
0.1397444	0.007784003	0.01776234	0.003898379	0.8417108	0.211249	0.8297722	0.7735452	0.9145783	0.77722	0.7368009	0.905115	0.903402	0.9537206	0.9719161	0.990122	0.8742065	0.8897374	0.9366973	0.9985487	0.9644633	0.9972202	0.9376477	0.729078	0.7642673	0.8842417	0.7313938	0.8575374	0.8852088	0.07777162	0.01356396	0.003769978	0.9845261	1	1
0.09223806	0.01015583	0.01850407	0.001054876	0.1604559	0.8765519	0.8592712	0.6882642	0.9320303	0.7191574	0.6898316	0.898837	0.9014023	0.9326306	0.9549142	0.9921968	0.8386668	0.8755883	0.9346835	0.9937593	0.9841507	0.9944016	0.9344466	0.7484275	0.7160208	0.854612	0.7354195	0.8291424	0.875881	0.1240601	0.01866491	0.004721641	0.988284	1	1
